,0,1,2,3,4,Clusters
582,0.986,0.0,0.014,0.0,0.0,1
583,0.988,0.0,0.012,0.0,0.0,1
584,1.0,0.0,0.0,0.0,0.0,1
585,0.982,0.0,0.012,0.006,0.0,1
586,0.986,0.0,0.014,0.0,0.0,1
587,0.984,0.0,0.012,0.004,0.0,1
588,1.0,0.0,0.0,0.0,0.0,1
589,0.038,0.0,0.0,0.0,0.962,5
590,0.072,0.0,0.006,0.922,0.0,4
591,1.0,0.0,0.0,0.0,0.0,1
592,1.0,0.0,0.0,0.0,0.0,1
593,1.0,0.0,0.0,0.0,0.0,1
594,1.0,0.0,0.0,0.0,0.0,1
595,1.0,0.0,0.0,0.0,0.0,1
596,0.124,0.0,0.0,0.876,0.0,4
597,0.116,0.0,0.0,0.884,0.0,4
598,0.064,0.0,0.008,0.926,0.002,4
599,1.0,0.0,0.0,0.0,0.0,1
600,0.992,0.0,0.008,0.0,0.0,1
601,1.0,0.0,0.0,0.0,0.0,1
602,0.2,0.764,0.0,0.036,0.0,2
603,0.126,0.0,0.0,0.874,0.0,4
604,1.0,0.0,0.0,0.0,0.0,1
605,1.0,0.0,0.0,0.0,0.0,1
606,1.0,0.0,0.0,0.0,0.0,1
607,1.0,0.0,0.0,0.0,0.0,1
608,1.0,0.0,0.0,0.0,0.0,1
609,1.0,0.0,0.0,0.0,0.0,1
610,1.0,0.0,0.0,0.0,0.0,1
611,1.0,0.0,0.0,0.0,0.0,1
612,1.0,0.0,0.0,0.0,0.0,1
613,1.0,0.0,0.0,0.0,0.0,1
614,1.0,0.0,0.0,0.0,0.0,1
615,1.0,0.0,0.0,0.0,0.0,1
616,0.0,1.0,0.0,0.0,0.0,2
617,1.0,0.0,0.0,0.0,0.0,1
618,1.0,0.0,0.0,0.0,0.0,1
619,1.0,0.0,0.0,0.0,0.0,1
620,1.0,0.0,0.0,0.0,0.0,1
621,1.0,0.0,0.0,0.0,0.0,1
622,1.0,0.0,0.0,0.0,0.0,1
623,1.0,0.0,0.0,0.0,0.0,1
624,1.0,0.0,0.0,0.0,0.0,1
625,1.0,0.0,0.0,0.0,0.0,1
626,1.0,0.0,0.0,0.0,0.0,1
627,1.0,0.0,0.0,0.0,0.0,1
628,1.0,0.0,0.0,0.0,0.0,1
629,1.0,0.0,0.0,0.0,0.0,1
630,1.0,0.0,0.0,0.0,0.0,1
631,1.0,0.0,0.0,0.0,0.0,1
632,1.0,0.0,0.0,0.0,0.0,1
633,1.0,0.0,0.0,0.0,0.0,1
634,1.0,0.0,0.0,0.0,0.0,1
635,0.072,0.0,0.006,0.922,0.0,4
636,0.998,0.0,0.002,0.0,0.0,1
637,1.0,0.0,0.0,0.0,0.0,1
638,1.0,0.0,0.0,0.0,0.0,1
639,1.0,0.0,0.0,0.0,0.0,1
640,1.0,0.0,0.0,0.0,0.0,1
641,0.984,0.0,0.012,0.004,0.0,1
642,0.062,0.0,0.006,0.93,0.002,4
643,0.982,0.0,0.014,0.004,0.0,1
644,0.998,0.0,0.002,0.0,0.0,1
645,1.0,0.0,0.0,0.0,0.0,1
646,0.064,0.0,0.008,0.928,0.0,4
647,1.0,0.0,0.0,0.0,0.0,1
648,0.998,0.0,0.002,0.0,0.0,1
649,1.0,0.0,0.0,0.0,0.0,1
650,1.0,0.0,0.0,0.0,0.0,1
651,0.038,0.0,0.0,0.0,0.962,5
652,1.0,0.0,0.0,0.0,0.0,1
653,1.0,0.0,0.0,0.0,0.0,1
654,1.0,0.0,0.0,0.0,0.0,1
655,1.0,0.0,0.0,0.0,0.0,1
656,1.0,0.0,0.0,0.0,0.0,1
657,1.0,0.0,0.0,0.0,0.0,1
658,1.0,0.0,0.0,0.0,0.0,1
659,1.0,0.0,0.0,0.0,0.0,1
660,1.0,0.0,0.0,0.0,0.0,1
661,1.0,0.0,0.0,0.0,0.0,1
662,0.996,0.0,0.002,0.002,0.0,1
663,0.982,0.0,0.014,0.004,0.0,1
664,0.992,0.0,0.008,0.0,0.0,1
665,0.064,0.0,0.006,0.93,0.0,4
666,1.0,0.0,0.0,0.0,0.0,1
667,1.0,0.0,0.0,0.0,0.0,1
668,1.0,0.0,0.0,0.0,0.0,1
669,0.988,0.0,0.012,0.0,0.0,1
670,0.986,0.0,0.01,0.004,0.0,1
671,1.0,0.0,0.0,0.0,0.0,1
672,1.0,0.0,0.0,0.0,0.0,1
673,0.984,0.0,0.012,0.004,0.0,1
674,1.0,0.0,0.0,0.0,0.0,1
675,1.0,0.0,0.0,0.0,0.0,1
676,1.0,0.0,0.0,0.0,0.0,1
677,1.0,0.0,0.0,0.0,0.0,1
678,1.0,0.0,0.0,0.0,0.0,1
679,1.0,0.0,0.0,0.0,0.0,1
680,1.0,0.0,0.0,0.0,0.0,1
681,0.114,0.0,0.004,0.882,0.0,4
682,0.116,0.0,0.0,0.884,0.0,4
683,0.984,0.0,0.012,0.004,0.0,1
684,0.998,0.0,0.002,0.0,0.0,1
685,0.984,0.0,0.012,0.004,0.0,1
686,1.0,0.0,0.0,0.0,0.0,1
687,1.0,0.0,0.0,0.0,0.0,1
688,1.0,0.0,0.0,0.0,0.0,1
689,1.0,0.0,0.0,0.0,0.0,1
690,1.0,0.0,0.0,0.0,0.0,1
691,1.0,0.0,0.0,0.0,0.0,1
692,1.0,0.0,0.0,0.0,0.0,1
693,1.0,0.0,0.0,0.0,0.0,1
694,1.0,0.0,0.0,0.0,0.0,1
695,0.126,0.0,0.002,0.872,0.0,4
696,1.0,0.0,0.0,0.0,0.0,1
697,1.0,0.0,0.0,0.0,0.0,1
698,0.998,0.0,0.002,0.0,0.0,1
699,0.998,0.0,0.002,0.0,0.0,1
700,0.114,0.0,0.004,0.882,0.0,4
701,1.0,0.0,0.0,0.0,0.0,1
702,0.984,0.0,0.012,0.004,0.0,1
703,1.0,0.0,0.0,0.0,0.0,1
704,0.984,0.0,0.012,0.004,0.0,1
705,1.0,0.0,0.0,0.0,0.0,1
706,1.0,0.0,0.0,0.0,0.0,1
707,1.0,0.0,0.0,0.0,0.0,1
708,0.062,0.0,0.006,0.93,0.002,4
709,0.126,0.0,0.0,0.874,0.0,4
710,0.984,0.0,0.012,0.004,0.0,1
711,1.0,0.0,0.0,0.0,0.0,1
712,0.114,0.886,0.0,0.0,0.0,2
713,1.0,0.0,0.0,0.0,0.0,1
714,1.0,0.0,0.0,0.0,0.0,1
715,1.0,0.0,0.0,0.0,0.0,1
716,1.0,0.0,0.0,0.0,0.0,1
717,1.0,0.0,0.0,0.0,0.0,1
718,1.0,0.0,0.0,0.0,0.0,1
719,1.0,0.0,0.0,0.0,0.0,1
720,1.0,0.0,0.0,0.0,0.0,1
721,0.998,0.0,0.002,0.0,0.0,1
722,1.0,0.0,0.0,0.0,0.0,1
723,0.992,0.0,0.008,0.0,0.0,1
724,0.998,0.0,0.002,0.0,0.0,1
725,1.0,0.0,0.0,0.0,0.0,1
726,1.0,0.0,0.0,0.0,0.0,1
727,1.0,0.0,0.0,0.0,0.0,1
728,0.992,0.0,0.008,0.0,0.0,1
729,1.0,0.0,0.0,0.0,0.0,1
730,0.0,0.058,0.0,0.0,0.942,5
731,0.992,0.0,0.008,0.0,0.0,1
732,0.072,0.0,0.006,0.922,0.0,4
733,1.0,0.0,0.0,0.0,0.0,1
734,0.998,0.0,0.002,0.0,0.0,1
735,1.0,0.0,0.0,0.0,0.0,1
736,1.0,0.0,0.0,0.0,0.0,1
737,1.0,0.0,0.0,0.0,0.0,1
738,0.998,0.0,0.002,0.0,0.0,1
739,1.0,0.0,0.0,0.0,0.0,1
740,0.998,0.0,0.002,0.0,0.0,1
741,1.0,0.0,0.0,0.0,0.0,1
742,0.988,0.0,0.012,0.0,0.0,1
743,1.0,0.0,0.0,0.0,0.0,1
744,0.06,0.0,0.006,0.932,0.002,4
745,0.998,0.0,0.002,0.0,0.0,1
746,1.0,0.0,0.0,0.0,0.0,1
747,0.988,0.0,0.012,0.0,0.0,1
748,1.0,0.0,0.0,0.0,0.0,1
749,0.998,0.0,0.002,0.0,0.0,1
750,1.0,0.0,0.0,0.0,0.0,1
751,0.992,0.0,0.008,0.0,0.0,1
752,1.0,0.0,0.0,0.0,0.0,1
753,1.0,0.0,0.0,0.0,0.0,1
754,1.0,0.0,0.0,0.0,0.0,1
755,1.0,0.0,0.0,0.0,0.0,1
756,0.998,0.0,0.002,0.0,0.0,1
757,0.998,0.0,0.002,0.0,0.0,1
758,0.85,0.13,0.02,0.0,0.0,1
759,1.0,0.0,0.0,0.0,0.0,1
760,1.0,0.0,0.0,0.0,0.0,1
761,1.0,0.0,0.0,0.0,0.0,1
762,1.0,0.0,0.0,0.0,0.0,1
763,1.0,0.0,0.0,0.0,0.0,1
764,1.0,0.0,0.0,0.0,0.0,1
765,1.0,0.0,0.0,0.0,0.0,1
766,1.0,0.0,0.0,0.0,0.0,1
767,1.0,0.0,0.0,0.0,0.0,1
768,1.0,0.0,0.0,0.0,0.0,1
769,1.0,0.0,0.0,0.0,0.0,1
770,1.0,0.0,0.0,0.0,0.0,1
771,1.0,0.0,0.0,0.0,0.0,1
772,1.0,0.0,0.0,0.0,0.0,1
773,1.0,0.0,0.0,0.0,0.0,1
774,1.0,0.0,0.0,0.0,0.0,1
775,1.0,0.0,0.0,0.0,0.0,1
776,0.986,0.0,0.014,0.0,0.0,1
777,0.99,0.0,0.01,0.0,0.0,1
778,0.04,0.0,0.0,0.0,0.96,5
779,0.998,0.0,0.002,0.0,0.0,1
780,1.0,0.0,0.0,0.0,0.0,1
781,0.038,0.0,0.0,0.0,0.962,5
782,0.116,0.0,0.0,0.884,0.0,4
783,0.984,0.0,0.012,0.004,0.0,1
784,1.0,0.0,0.0,0.0,0.0,1
785,1.0,0.0,0.0,0.0,0.0,1
786,0.116,0.0,0.0,0.884,0.0,4
787,1.0,0.0,0.0,0.0,0.0,1
788,1.0,0.0,0.0,0.0,0.0,1
789,1.0,0.0,0.0,0.0,0.0,1
790,0.062,0.0,0.006,0.928,0.004,4
791,0.988,0.0,0.012,0.0,0.0,1
792,0.99,0.0,0.008,0.002,0.0,1
793,0.988,0.0,0.012,0.0,0.0,1
794,1.0,0.0,0.0,0.0,0.0,1
795,1.0,0.0,0.0,0.0,0.0,1
796,1.0,0.0,0.0,0.0,0.0,1
797,1.0,0.0,0.0,0.0,0.0,1
798,1.0,0.0,0.0,0.0,0.0,1
799,0.346,0.0,0.0,0.0,0.654,5
800,1.0,0.0,0.0,0.0,0.0,1
801,0.038,0.0,0.0,0.0,0.962,5
802,1.0,0.0,0.0,0.0,0.0,1
803,0.984,0.0,0.012,0.004,0.0,1
804,0.072,0.0,0.006,0.922,0.0,4
805,1.0,0.0,0.0,0.0,0.0,1
806,0.116,0.0,0.0,0.884,0.0,4
807,0.988,0.0,0.012,0.0,0.0,1
808,0.038,0.0,0.0,0.0,0.962,5
809,1.0,0.0,0.0,0.0,0.0,1
810,1.0,0.0,0.0,0.0,0.0,1
811,0.996,0.0,0.002,0.002,0.0,1
812,1.0,0.0,0.0,0.0,0.0,1
813,1.0,0.0,0.0,0.0,0.0,1
814,0.984,0.0,0.012,0.004,0.0,1
815,1.0,0.0,0.0,0.0,0.0,1
816,1.0,0.0,0.0,0.0,0.0,1
817,0.066,0.0,0.006,0.928,0.0,4
818,0.998,0.0,0.002,0.0,0.0,1
819,0.998,0.0,0.002,0.0,0.0,1
820,0.986,0.0,0.01,0.004,0.0,1
821,0.072,0.0,0.006,0.922,0.0,4
822,1.0,0.0,0.0,0.0,0.0,1
823,1.0,0.0,0.0,0.0,0.0,1
824,1.0,0.0,0.0,0.0,0.0,1
825,1.0,0.0,0.0,0.0,0.0,1
826,1.0,0.0,0.0,0.0,0.0,1
827,1.0,0.0,0.0,0.0,0.0,1
828,0.982,0.0,0.014,0.004,0.0,1
829,0.126,0.0,0.0,0.874,0.0,4
830,1.0,0.0,0.0,0.0,0.0,1
831,1.0,0.0,0.0,0.0,0.0,1
832,1.0,0.0,0.0,0.0,0.0,1
833,1.0,0.0,0.0,0.0,0.0,1
834,1.0,0.0,0.0,0.0,0.0,1
835,0.062,0.0,0.006,0.93,0.002,4
836,0.064,0.0,0.006,0.93,0.0,4
837,1.0,0.0,0.0,0.0,0.0,1
838,1.0,0.0,0.0,0.0,0.0,1
839,1.0,0.0,0.0,0.0,0.0,1
840,1.0,0.0,0.0,0.0,0.0,1
841,1.0,0.0,0.0,0.0,0.0,1
842,1.0,0.0,0.0,0.0,0.0,1
843,1.0,0.0,0.0,0.0,0.0,1
844,0.988,0.0,0.012,0.0,0.0,1
845,1.0,0.0,0.0,0.0,0.0,1
846,1.0,0.0,0.0,0.0,0.0,1
847,1.0,0.0,0.0,0.0,0.0,1
848,1.0,0.0,0.0,0.0,0.0,1
849,0.062,0.0,0.006,0.93,0.002,4
850,0.116,0.0,0.002,0.882,0.0,4
851,1.0,0.0,0.0,0.0,0.0,1
852,1.0,0.0,0.0,0.0,0.0,1
853,1.0,0.0,0.0,0.0,0.0,1
854,1.0,0.0,0.0,0.0,0.0,1
855,0.982,0.0,0.014,0.004,0.0,1
856,1.0,0.0,0.0,0.0,0.0,1
857,1.0,0.0,0.0,0.0,0.0,1
858,0.998,0.0,0.002,0.0,0.0,1
859,0.062,0.0,0.006,0.93,0.002,4
860,1.0,0.0,0.0,0.0,0.0,1
861,0.072,0.0,0.006,0.922,0.0,4
862,1.0,0.0,0.0,0.0,0.0,1
863,1.0,0.0,0.0,0.0,0.0,1
864,0.984,0.0,0.012,0.004,0.0,1
865,0.998,0.0,0.002,0.0,0.0,1
866,0.068,0.0,0.006,0.926,0.0,4
867,1.0,0.0,0.0,0.0,0.0,1
868,1.0,0.0,0.0,0.0,0.0,1
869,0.998,0.0,0.002,0.0,0.0,1
870,1.0,0.0,0.0,0.0,0.0,1
871,1.0,0.0,0.0,0.0,0.0,1
872,0.99,0.0,0.01,0.0,0.0,1
873,1.0,0.0,0.0,0.0,0.0,1
874,1.0,0.0,0.0,0.0,0.0,1
875,0.992,0.0,0.008,0.0,0.0,1
876,1.0,0.0,0.0,0.0,0.0,1
877,1.0,0.0,0.0,0.0,0.0,1
878,1.0,0.0,0.0,0.0,0.0,1
879,1.0,0.0,0.0,0.0,0.0,1
880,1.0,0.0,0.0,0.0,0.0,1
881,0.116,0.0,0.0,0.884,0.0,4
882,0.074,0.0,0.006,0.92,0.0,4
883,1.0,0.0,0.0,0.0,0.0,1
884,0.988,0.0,0.012,0.0,0.0,1
885,1.0,0.0,0.0,0.0,0.0,1
886,1.0,0.0,0.0,0.0,0.0,1
887,1.0,0.0,0.0,0.0,0.0,1
888,1.0,0.0,0.0,0.0,0.0,1
889,1.0,0.0,0.0,0.0,0.0,1
890,1.0,0.0,0.0,0.0,0.0,1
891,0.982,0.0,0.014,0.004,0.0,1
892,1.0,0.0,0.0,0.0,0.0,1
893,0.064,0.0,0.006,0.928,0.002,4
894,1.0,0.0,0.0,0.0,0.0,1
895,1.0,0.0,0.0,0.0,0.0,1
896,1.0,0.0,0.0,0.0,0.0,1
897,1.0,0.0,0.0,0.0,0.0,1
898,0.984,0.0,0.012,0.004,0.0,1
899,0.04,0.0,0.0,0.0,0.96,5
900,0.988,0.0,0.012,0.0,0.0,1
901,1.0,0.0,0.0,0.0,0.0,1
902,1.0,0.0,0.0,0.0,0.0,1
903,0.038,0.0,0.0,0.0,0.962,5
904,1.0,0.0,0.0,0.0,0.0,1
905,1.0,0.0,0.0,0.0,0.0,1
906,0.072,0.0,0.006,0.922,0.0,4
907,1.0,0.0,0.0,0.0,0.0,1
908,1.0,0.0,0.0,0.0,0.0,1
909,1.0,0.0,0.0,0.0,0.0,1
910,1.0,0.0,0.0,0.0,0.0,1
911,0.038,0.0,0.0,0.0,0.962,5
912,0.114,0.0,0.006,0.88,0.0,4
913,0.072,0.0,0.006,0.922,0.0,4
914,1.0,0.0,0.0,0.0,0.0,1
915,1.0,0.0,0.0,0.0,0.0,1
916,1.0,0.0,0.0,0.0,0.0,1
917,1.0,0.0,0.0,0.0,0.0,1
918,1.0,0.0,0.0,0.0,0.0,1
919,1.0,0.0,0.0,0.0,0.0,1
920,0.998,0.0,0.002,0.0,0.0,1
921,1.0,0.0,0.0,0.0,0.0,1
922,1.0,0.0,0.0,0.0,0.0,1
923,1.0,0.0,0.0,0.0,0.0,1
924,0.976,0.0,0.0,0.0,0.024,1
925,1.0,0.0,0.0,0.0,0.0,1
926,0.984,0.0,0.012,0.004,0.0,1
927,0.984,0.0,0.012,0.004,0.0,1
928,1.0,0.0,0.0,0.0,0.0,1
929,1.0,0.0,0.0,0.0,0.0,1
930,1.0,0.0,0.0,0.0,0.0,1
931,1.0,0.0,0.0,0.0,0.0,1
932,1.0,0.0,0.0,0.0,0.0,1
933,1.0,0.0,0.0,0.0,0.0,1
934,0.114,0.0,0.004,0.882,0.0,4
935,1.0,0.0,0.0,0.0,0.0,1
936,1.0,0.0,0.0,0.0,0.0,1
937,1.0,0.0,0.0,0.0,0.0,1
938,1.0,0.0,0.0,0.0,0.0,1
939,1.0,0.0,0.0,0.0,0.0,1
940,1.0,0.0,0.0,0.0,0.0,1
941,1.0,0.0,0.0,0.0,0.0,1
942,0.982,0.0,0.014,0.004,0.0,1
943,1.0,0.0,0.0,0.0,0.0,1
944,1.0,0.0,0.0,0.0,0.0,1
945,0.982,0.0,0.014,0.004,0.0,1
946,1.0,0.0,0.0,0.0,0.0,1
947,1.0,0.0,0.0,0.0,0.0,1
948,1.0,0.0,0.0,0.0,0.0,1
949,1.0,0.0,0.0,0.0,0.0,1
950,0.182,0.0,0.818,0.0,0.0,3
951,1.0,0.0,0.0,0.0,0.0,1
952,1.0,0.0,0.0,0.0,0.0,1
953,1.0,0.0,0.0,0.0,0.0,1
954,1.0,0.0,0.0,0.0,0.0,1
955,0.988,0.0,0.012,0.0,0.0,1
956,1.0,0.0,0.0,0.0,0.0,1
957,1.0,0.0,0.0,0.0,0.0,1
958,1.0,0.0,0.0,0.0,0.0,1
959,1.0,0.0,0.0,0.0,0.0,1
960,0.998,0.0,0.002,0.0,0.0,1
961,0.034,0.962,0.002,0.002,0.0,2
962,0.998,0.0,0.002,0.0,0.0,1
963,1.0,0.0,0.0,0.0,0.0,1
964,0.072,0.0,0.006,0.922,0.0,4
965,1.0,0.0,0.0,0.0,0.0,1
966,1.0,0.0,0.0,0.0,0.0,1
967,0.984,0.0,0.012,0.004,0.0,1
968,0.072,0.0,0.006,0.922,0.0,4
969,1.0,0.0,0.0,0.0,0.0,1
970,1.0,0.0,0.0,0.0,0.0,1
971,0.998,0.0,0.002,0.0,0.0,1
972,1.0,0.0,0.0,0.0,0.0,1
973,1.0,0.0,0.0,0.0,0.0,1
974,1.0,0.0,0.0,0.0,0.0,1
975,0.05,0.0,0.006,0.942,0.002,4
976,1.0,0.0,0.0,0.0,0.0,1
977,1.0,0.0,0.0,0.0,0.0,1
978,0.998,0.0,0.002,0.0,0.0,1
979,0.11,0.0,0.004,0.886,0.0,4
980,0.996,0.0,0.002,0.002,0.0,1
981,1.0,0.0,0.0,0.0,0.0,1
982,1.0,0.0,0.0,0.0,0.0,1
983,1.0,0.0,0.0,0.0,0.0,1
984,0.074,0.0,0.006,0.92,0.0,4
985,1.0,0.0,0.0,0.0,0.0,1
986,0.066,0.0,0.006,0.926,0.002,4
987,1.0,0.0,0.0,0.0,0.0,1
988,0.998,0.0,0.002,0.0,0.0,1
989,1.0,0.0,0.0,0.0,0.0,1
990,0.982,0.0,0.014,0.004,0.0,1
991,0.992,0.0,0.008,0.0,0.0,1
992,1.0,0.0,0.0,0.0,0.0,1
993,0.986,0.0,0.014,0.0,0.0,1
994,0.064,0.0,0.006,0.926,0.004,4
995,0.062,0.0,0.006,0.93,0.002,4
996,1.0,0.0,0.0,0.0,0.0,1
997,1.0,0.0,0.0,0.0,0.0,1
998,1.0,0.0,0.0,0.0,0.0,1
999,0.982,0.0,0.014,0.004,0.0,1
1000,1.0,0.0,0.0,0.0,0.0,1
1001,1.0,0.0,0.0,0.0,0.0,1
1002,1.0,0.0,0.0,0.0,0.0,1
1003,1.0,0.0,0.0,0.0,0.0,1
1004,1.0,0.0,0.0,0.0,0.0,1
1005,1.0,0.0,0.0,0.0,0.0,1
1006,1.0,0.0,0.0,0.0,0.0,1
1007,0.072,0.0,0.006,0.922,0.0,4
1008,1.0,0.0,0.0,0.0,0.0,1
1009,1.0,0.0,0.0,0.0,0.0,1
1010,0.114,0.0,0.004,0.882,0.0,4
1011,1.0,0.0,0.0,0.0,0.0,1
1012,0.072,0.0,0.006,0.922,0.0,4
1013,1.0,0.0,0.0,0.0,0.0,1
1014,1.0,0.0,0.0,0.0,0.0,1
1015,1.0,0.0,0.0,0.0,0.0,1
1016,1.0,0.0,0.0,0.0,0.0,1
1017,1.0,0.0,0.0,0.0,0.0,1
1018,0.04,0.0,0.0,0.0,0.96,5
1019,1.0,0.0,0.0,0.0,0.0,1
1020,0.984,0.0,0.012,0.004,0.0,1
1021,0.986,0.0,0.014,0.0,0.0,1
1022,1.0,0.0,0.0,0.0,0.0,1
1023,0.992,0.0,0.008,0.0,0.0,1
1024,0.998,0.0,0.002,0.0,0.0,1
1025,1.0,0.0,0.0,0.0,0.0,1
1026,1.0,0.0,0.0,0.0,0.0,1
1027,1.0,0.0,0.0,0.0,0.0,1
1028,0.992,0.0,0.008,0.0,0.0,1
1029,0.126,0.0,0.0,0.874,0.0,4
1030,0.998,0.0,0.002,0.0,0.0,1
1031,1.0,0.0,0.0,0.0,0.0,1
1032,1.0,0.0,0.0,0.0,0.0,1
1033,1.0,0.0,0.0,0.0,0.0,1
1034,0.998,0.0,0.002,0.0,0.0,1
1035,0.038,0.0,0.0,0.0,0.962,5
1036,0.984,0.0,0.012,0.004,0.0,1
1037,0.04,0.0,0.0,0.0,0.96,5
1038,0.064,0.0,0.006,0.928,0.002,4
1039,1.0,0.0,0.0,0.0,0.0,1
1040,1.0,0.0,0.0,0.0,0.0,1
1041,0.126,0.0,0.0,0.874,0.0,4
1042,1.0,0.0,0.0,0.0,0.0,1
1043,1.0,0.0,0.0,0.0,0.0,1
1044,1.0,0.0,0.0,0.0,0.0,1
1045,0.998,0.0,0.002,0.0,0.0,1
1046,1.0,0.0,0.0,0.0,0.0,1
1047,1.0,0.0,0.0,0.0,0.0,1
1048,1.0,0.0,0.0,0.0,0.0,1
1049,1.0,0.0,0.0,0.0,0.0,1
1050,1.0,0.0,0.0,0.0,0.0,1
1051,1.0,0.0,0.0,0.0,0.0,1
1052,1.0,0.0,0.0,0.0,0.0,1
1053,1.0,0.0,0.0,0.0,0.0,1
1054,1.0,0.0,0.0,0.0,0.0,1
1055,0.984,0.0,0.012,0.004,0.0,1
1056,1.0,0.0,0.0,0.0,0.0,1
1057,1.0,0.0,0.0,0.0,0.0,1
1058,0.984,0.0,0.012,0.004,0.0,1
1059,1.0,0.0,0.0,0.0,0.0,1
1060,0.064,0.0,0.006,0.928,0.002,4
1061,0.998,0.0,0.002,0.0,0.0,1
1062,0.984,0.0,0.012,0.004,0.0,1
1063,1.0,0.0,0.0,0.0,0.0,1
1064,0.998,0.0,0.002,0.0,0.0,1
1065,0.998,0.0,0.002,0.0,0.0,1
1066,1.0,0.0,0.0,0.0,0.0,1
1067,1.0,0.0,0.0,0.0,0.0,1
1068,0.064,0.0,0.006,0.928,0.002,4
1069,1.0,0.0,0.0,0.0,0.0,1
1070,0.066,0.0,0.006,0.926,0.002,4
1071,1.0,0.0,0.0,0.0,0.0,1
1072,1.0,0.0,0.0,0.0,0.0,1
1073,0.986,0.0,0.014,0.0,0.0,1
1074,1.0,0.0,0.0,0.0,0.0,1
1075,0.998,0.0,0.002,0.0,0.0,1
1076,0.064,0.0,0.006,0.926,0.004,4
1077,1.0,0.0,0.0,0.0,0.0,1
1078,1.0,0.0,0.0,0.0,0.0,1
1079,1.0,0.0,0.0,0.0,0.0,1
1080,1.0,0.0,0.0,0.0,0.0,1
1081,1.0,0.0,0.0,0.0,0.0,1
1082,1.0,0.0,0.0,0.0,0.0,1
1083,0.992,0.0,0.008,0.0,0.0,1
1084,1.0,0.0,0.0,0.0,0.0,1
1085,0.998,0.0,0.002,0.0,0.0,1
1086,0.988,0.0,0.012,0.0,0.0,1
1087,1.0,0.0,0.0,0.0,0.0,1
1088,0.986,0.0,0.014,0.0,0.0,1
1089,0.992,0.0,0.008,0.0,0.0,1
1090,1.0,0.0,0.0,0.0,0.0,1
1091,1.0,0.0,0.0,0.0,0.0,1
1092,1.0,0.0,0.0,0.0,0.0,1
1093,1.0,0.0,0.0,0.0,0.0,1
1094,0.984,0.0,0.012,0.004,0.0,1
1095,0.998,0.0,0.002,0.0,0.0,1
1096,0.998,0.0,0.002,0.0,0.0,1
1097,1.0,0.0,0.0,0.0,0.0,1
1098,1.0,0.0,0.0,0.0,0.0,1
1099,1.0,0.0,0.0,0.0,0.0,1
1100,1.0,0.0,0.0,0.0,0.0,1
1101,0.986,0.0,0.01,0.004,0.0,1
1102,1.0,0.0,0.0,0.0,0.0,1
1103,0.116,0.0,0.0,0.884,0.0,4
1104,0.116,0.0,0.002,0.882,0.0,4
1105,0.998,0.0,0.002,0.0,0.0,1
1106,1.0,0.0,0.0,0.0,0.0,1
1107,1.0,0.0,0.0,0.0,0.0,1
1108,1.0,0.0,0.0,0.0,0.0,1
1109,1.0,0.0,0.0,0.0,0.0,1
1110,0.972,0.0,0.014,0.014,0.0,1
1111,0.052,0.0,0.004,0.944,0.0,4
1112,0.074,0.0,0.006,0.92,0.0,4
1113,0.984,0.0,0.012,0.004,0.0,1
1114,1.0,0.0,0.0,0.0,0.0,1
1115,1.0,0.0,0.0,0.0,0.0,1
1116,1.0,0.0,0.0,0.0,0.0,1
1117,1.0,0.0,0.0,0.0,0.0,1
1118,1.0,0.0,0.0,0.0,0.0,1
1119,1.0,0.0,0.0,0.0,0.0,1
1120,0.072,0.0,0.008,0.92,0.0,4
1121,1.0,0.0,0.0,0.0,0.0,1
1122,1.0,0.0,0.0,0.0,0.0,1
1123,1.0,0.0,0.0,0.0,0.0,1
1124,1.0,0.0,0.0,0.0,0.0,1
1125,0.988,0.0,0.012,0.0,0.0,1
1126,1.0,0.0,0.0,0.0,0.0,1
1127,1.0,0.0,0.0,0.0,0.0,1
1128,0.988,0.0,0.012,0.0,0.0,1
1129,1.0,0.0,0.0,0.0,0.0,1
1130,0.998,0.0,0.002,0.0,0.0,1
1131,0.926,0.0,0.0,0.0,0.074,1
1132,0.064,0.0,0.006,0.926,0.004,4
1133,1.0,0.0,0.0,0.0,0.0,1
1134,1.0,0.0,0.0,0.0,0.0,1
1135,1.0,0.0,0.0,0.0,0.0,1
1136,0.126,0.0,0.0,0.874,0.0,4
1137,0.992,0.0,0.008,0.0,0.0,1
1138,1.0,0.0,0.0,0.0,0.0,1
1139,0.992,0.0,0.008,0.0,0.0,1
1140,0.064,0.0,0.008,0.924,0.004,4
1141,1.0,0.0,0.0,0.0,0.0,1
1142,1.0,0.0,0.0,0.0,0.0,1
1143,1.0,0.0,0.0,0.0,0.0,1
1144,1.0,0.0,0.0,0.0,0.0,1
1145,1.0,0.0,0.0,0.0,0.0,1
1146,1.0,0.0,0.0,0.0,0.0,1
1147,1.0,0.0,0.0,0.0,0.0,1
1148,1.0,0.0,0.0,0.0,0.0,1
1149,1.0,0.0,0.0,0.0,0.0,1
1150,0.988,0.0,0.012,0.0,0.0,1
1151,1.0,0.0,0.0,0.0,0.0,1
1152,1.0,0.0,0.0,0.0,0.0,1
1153,1.0,0.0,0.0,0.0,0.0,1
1154,1.0,0.0,0.0,0.0,0.0,1
1155,1.0,0.0,0.0,0.0,0.0,1
1156,1.0,0.0,0.0,0.0,0.0,1
1157,1.0,0.0,0.0,0.0,0.0,1
